college_code,college_name,branch_code,branch_name,seat_type,category,closing_merit_no,closing_percentile
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518129310,Electrical Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,96329,35.1475881
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518129310,Electrical Engineering,Home University Seats Allotted to Home University Candidates,GSCH,111016,17.5316365
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518129310,Electrical Engineering,Home University Seats Allotted to Home University Candidates,GNT3H,117656,8.6023034
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518129310,Electrical Engineering,Home University Seats Allotted to Home University Candidates,GOBCH,103790,26.3140433
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518129310,Electrical Engineering,Home University Seats Allotted to Home University Candidates,LOPENH,91942,39.3128682
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518129310,Electrical Engineering,Home University Seats Allotted to Home University Candidates,LNT1H,97723,32.5908894
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518129310,Electrical Engineering,Home University Seats Allotted to Home University Candidates,LOBCH,99038,32.2127079
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518129310,Electrical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,110838,17.8380677
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518129310,Electrical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,117597,8.6023034
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518129310,Electrical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,118783,6.9529361
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518129310,Electrical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,105383,25.0367211
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518129310,Electrical Engineering,Other Than Home University Seats Allotted to Home University Candidates,GNT3O,90851,39.6081812
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518129310,Electrical Engineering,Other Than Home University Seats Allotted to Home University Candidates,LOBCO,100430,30.0146620
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518129310,Electrical Engineering,State Level,EWS,118341,7.4458997
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518137210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GOPENH,56567,67.4824177
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518137210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GSCH,108068,21.5067519
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518137210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GNT1H,85555,44.9868010
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518137210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GNT2H,63364,63.0502380
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518137210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GNT3H,63656,62.3954246
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518137210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GOBCH,59731,65.5958943
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518137210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,LOPENH,54042,69.3404295
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518137210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,LSCH,119529,5.5595051
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518137210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,LOBCH,57211,67.2875491
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518137210,Electronics and Telecommunication Engg,Home University Seats Allotted to Other Than Home University Candidates,GVJH,79759,50.5614783
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518137210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,60006,65.2657662
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518137210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,97458,33.0830640
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518137210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT2O,68626,59.4192464
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518137210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,63574,63.0502380
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518137210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,57807,66.8137813
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518137210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOBCO,63287,63.0882980
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518137210,Electronics and Telecommunication Engg,State Level,TFWS,48089,72.8974176
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518137210,Electronics and Telecommunication Engg,State Level,EWS,62395,63.7147595
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518161210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,110098,19.1072714
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518161210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,GNT3H,111214,17.5093411
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518161210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,GOBCH,122343,0.6362672
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518161210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,LOPENH,122116,1.0918372
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518161210,Mechanical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,121633,2.0005702
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518161210,Mechanical Engineering,Other Than Home University Seats Allotted to Home University Candidates,GOPENO,104644,25.7906003
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518161210,Mechanical Engineering,Other Than Home University Seats Allotted to Home University Candidates,GNT3O,116317,10.5662165
05181,"Gokhale Education Society's, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",0518161210,Mechanical Engineering,Other Than Home University Seats Allotted to Home University Candidates,GOBCO,116257,10.5662165
